Node Count,Requested Duration,Actual Duration
27,1800,39
2,240,9
40,3540,3548
2,7200,108
2,240,23
27,1800,39
8,7200,150
2,240,34
2,7200,102
2,7200,154
2048,1500,1064
2,240,41
2048,7200,7225
27,1800,1802
16,3600,326
2,7200,860
4,7200,7219
192,9000,7109
2,7200,123
512,1800,164
192,9000,7180
2048,3600,561
192,9000,7224
192,9000,7213
16,1200,516
50,7200,7208
2,240,44
50,7200,7203
2,240,33
27,1800,1823
2,7200,99
16,1200,364
512,1800,247
2,7200,98
2,240,32
8,900,127
2,240,31
27,1800,276
32,2700,871
32,1500,115
32,1500,112
3,600,13
2,600,109
8,300,84
3,600,12
8,300,113
40,3540,3384
40,3600,3604
16,7200,5603
2,7200,101
27,7200,346
3,600,12
2,7200,109
5,7200,2428
5,7200,2102
5,7200,2004
4096,300,181
2,7200,104
60,7200,977
27,1800,81
2048,1500,1132
128,7200,5202
512,1800,1810
2,7200,100
128,7200,5922
4,7200,7217
40,3540,357
128,7200,1062
5,7200,2340
2048,3600,585
25,7200,6000
128,7200,1329
5,180,23
60,7200,312
40,3540,748
5,180,25
5,180,77
5645,7200,2308
2,7200,105
27,1800,86
40,3540,104
32,3600,1760
5,180,48
2048,3600,2724
64,3600,893
64,3600,886
2,7200,100
40,3540,3001
60,3600,3603
60,7200,385
2,7200,102
5,7200,2274
4,7200,63
2048,3600,2072
27,1800,305
2,7200,7203
12,7200,7219
12,7200,7208
12,7200,7215
12,7200,7210
60,7200,2320
4,7200,25
40,3540,796
3,3600,118
4,7200,1887
4,7200,3987
2,7200,76
10,7200,7211
50,7200,7159
50,7200,7213
50,7200,7228
32,3600,3434
50,7200,7206
50,7200,7205
50,7200,7201
50,7200,7210
2,7200,190
4,7200,245
2048,3600,2088
2048,3600,1966
40,3540,457
32,7200,7201
96,3600,3275
5,3600,3607
64,3600,902
64,3600,903
5,3600,3600
64,3600,904
4,7200,7218
40,3540,532
2,7200,7205
4,3600,83
128,7200,7200
2,3600,3117
20,3600,542
40,3540,954
27,7200,670
10,3600,1445
40,3540,1503
32,3600,619
24,7200,285
2,7200,7217
4,3600,130
20,3600,559
24,7200,7219
64,2400,904
64,2400,903
64,3600,903
40,3540,3522
40,3600,489
184,5400,3443
60,3600,3609
64,3600,894
5,3600,2798
10,7200,7204
2,600,70
2,600,155
5,3600,1923
2,600,73
64,3600,890
64,3600,901
20,7200,7
64,3600,902
64,3600,901
512,5400,3355
20,7200,9
512,1800,6
256,1800,96
20,7200,12
20,7200,12
20,7200,25
40,3540,1756
8,1800,81
20,7200,13
2,1800,312
20,7200,12
5,7200,1363
20,7200,10
1920,7200,7223
20,7200,12
5,7200,7216
20,7200,12
4,1800,328
20,7200,13
20,7200,13
2,7200,7220
4,7200,7205
4,7200,7205
512,5400,204
2000,600,173
2000,600,203
2000,600,173
2000,600,253
2000,600,213
2000,600,340
2000,600,306
2,7200,7215
2000,600,226
2000,600,181
20,7200,13
20,7200,207
2000,600,214
2000,600,226
2000,600,223
2000,600,252
2000,600,223
2000,600,210
2000,600,255
2000,600,313
2000,600,174
20,7200,12
27,7200,382
16,7200,5579
20,7200,11
8,3600,361
40,3540,1136
4,7200,6852
20,7200,94
2,1800,55
1882,1800,395
2000,600,266
2000,600,215
2000,600,555
2000,600,555
2000,600,383
2000,600,256
2000,600,256
20,7200,14
2000,600,333
2000,600,245
2000,600,245
2000,600,450
2000,600,598
2000,600,598
2000,600,369
2000,600,258
2000,600,264
2000,600,264
2000,600,582
20,7200,18
40,3540,1433
2000,600,275
2000,600,275
2000,600,294
2000,600,429
2000,600,607
2000,600,256
2000,600,275
2000,600,275
2000,600,508
20,7200,117
20,7200,42
2000,600,491
2000,600,226
2000,600,265
2000,600,272
2000,600,196
2000,600,282
2000,600,310
2000,600,582
2000,600,292
2000,600,435
5,7200,7224
2048,3600,1935
20,7200,15
2,600,7
20,7200,76
2048,1500,1348
2048,1500,125
2048,1500,293
2048,1500,1044
2048,1500,1053
2048,1500,1073
2,600,4
42,7200,1695
2,1800,1824
5,7200,7211
2,600,4
40,3540,1178
2,600,610
20,7200,873
2,7200,7221
2,600,342
40,3540,615
25,7200,97
512,600,609
2,600,6
42,7200,70
20,7200,79
20,7200,831
42,7200,621
8,1800,523
5,7200,7229
42,7200,7223
5,7200,7204
20,7200,482
8,1800,80
5,7200,166
2,600,233
20,7200,121
5,7200,7062
5,7200,6871
20,7200,88
16,7200,7202
2,600,621
27,1800,1827
16,600,314
5,180,102
20,7200,99
20,7200,42
20,7200,186
2,2400,1550
4,120,3
4,120,44
256,1800,1805
4,120,18
5,7200,7217
4,120,17
15,1800,907
5,7200,7229
20,7200,106
5,7200,90
48,600,4
12,7200,1216
12,7200,1074
20,7200,511
27,3600,3623
48,600,2
4,120,15
1920,7200,7206
48,600,2
20,7200,7080
4,120,19
2,7200,7211
8,5400,1523
32,3600,27
4,120,18
48,600,31
48,600,145
5,7200,7221
16,600,112
48,600,229
2000,600,160
2000,600,189
2000,600,187
2000,600,168
2000,600,169
2000,600,184
2000,600,166
2000,600,168
2000,600,227
2000,600,286
2,7200,7216
2,7200,7207
5,7200,7201
4,120,17
48,600,123
48,600,139
48,600,161
42,7200,6153
5,7200,169
12,7200,967
48,600,183
5,180,48
3,600,16
2,1920,212
2000,600,332
2000,600,325
2000,600,613
2000,600,563
2000,600,447
2000,600,296
2000,600,248
2000,600,526
2000,600,328
2000,600,346
48,600,146
3,600,15
5,7200,816
50,7200,3528
3,600,15
5,180,50
3,600,14
5,7200,745
3,600,14
50,7200,3594
3,600,165
4096,300,147
4096,300,45
3,600,16
2,1920,179
4096,300,279
5,7200,93
2,1200,2
2,1200,75
10,7200,53
27,7200,398
5,180,47
2,1200,77
10,7200,564
6,1920,117
2,1920,127
2072,28800,28810
2072,28800,28829
2072,28800,281
2072,28800,308
2072,28800,326
1250,43200,41379
160,21600,21334
160,21600,21333
96,21600,21601
192,21600,5231
96,21600,21626
300,14400,14216
300,14400,13568
96,21600,21628
96,21600,21619
192,43200,43228
192,21600,5317
65,7200,7016
65,7200,7008
65,7200,7026
65,7200,7208
65,7200,7049
65,7200,7057
65,7200,7007
12,7200,7226
12,7200,7215
12,7200,7213
12,7200,7212
12,7200,7209
12,7200,7210
21,7200,6179
21,7200,6127
21,7200,6118
21,7200,6397
21,7200,6144
21,7200,6102
21,7200,6266
21,7200,6382
21,7200,6122
21,7200,6114
21,7200,6116
21,7200,6353
21,7200,6122
125,21600,21225
12,7200,7212
12,7200,7208
5,7200,6865
5,7200,6864
5,7200,6854
5,7200,6868
5,7200,7046
5,7200,7040
5,7200,7048
5,7200,7046
5,7200,7040
5,7200,7050
5,7200,6974
5,7200,6869
5,7200,6855
5,7200,6855
5,7200,6871
5,7200,6871
5,7200,6864
45,7200,7046
32,7200,5590
32,7200,6058
32,7200,5646
12,7200,7225
12,7200,7221
12,7200,7224
12,7200,7208
12,7200,7203
12,7200,1880
4096,3540,2531
4096,3540,2679
4096,3540,2575
4096,3540,469
4096,3540,2536
4096,3540,2859
4096,3540,2643
4096,3540,2427
8,7200,6878
8,7200,5407
8,7200,5414
8,7200,5401
8,7200,5412
8,7200,5397
8,7200,5409
8,7200,4792
12,7200,7223
12,7200,7229
12,7200,7206
12,7200,7210
12,7200,7205
12,7200,7217
12,7200,7219
12,7200,7221
12,7200,7220
12,7200,7217
12,7200,7217
2048,28800,132
2048,21600,169
2048,21600,146
12,7200,7222
12,7200,7225
12,7200,7209
12,7200,7218
12,7200,7210
12,7200,7229
12,7200,7228
12,7200,7225
12,7200,7227
12,7200,7218
8193,10800,48
12,7200,7228
12,7200,7201
12,7200,7211
12,7200,7213
12,7200,7217
12,7200,1933
9000,14400,8617
4096,10800,10805
192,9000,7178
192,9000,7080
192,9000,7142
192,9000,7271
92,21600,21602
576,10800,5975
92,21600,21605
2048,1500,1052
2048,1500,1056
2048,1500,1033
2048,1500,1046
2048,1500,1022
2048,1500,1086
2048,1500,1047
2048,1500,1209
2048,1500,1028
2048,1500,1068
2048,1500,1177
2048,1500,1054
2048,1500,1041
2048,1500,1068
2048,1500,1070
2048,1500,1075
2048,1500,1041
2048,1500,1099
2048,1500,1072
2048,1500,1133
2048,1500,1039
2048,1500,1108
2048,1500,1105
2048,1500,1089
2048,1500,1060
2048,1500,1116
5,7200,6859
5,7200,6877
5,7200,6856
5,7200,6864
5,7200,6854
5,7200,6895
5,7200,6861
5,7200,6861
5,7200,6865
5,7200,6869
5,7200,6858
5,7200,6862
5,7200,6871
5,7200,6865
5,7200,6864
96,21600,21615
4,7200,7215
4,7200,7215
2,7200,7226
5,7200,7225
5,7200,7229
100,21600,21615
100,21600,11471
50,7200,7182
50,7200,7203
50,7200,7226
50,7200,7220
50,7200,7074
50,7200,3178
50,7200,7114
50,7200,7132
50,7200,7181
50,7200,7184
50,7200,7188
50,7200,7189
42,7200,5911
42,7200,5911
42,7200,5892
42,7200,5949
42,7200,5934
42,7200,5929
42,7200,6022
42,7200,5974
42,7200,5955
42,7200,5945
42,7200,5805
5,7200,7221
5,7200,6523
5,7200,6871
10,7200,7218
206,7200,1817
17,7200,6882
17,7200,6892
17,7200,6902
17,7200,6889
17,7200,6898
17,7200,6882
17,7200,6906
17,7200,6896
17,7200,6960
17,7200,6897
18,7200,3380
27,7200,3758
512,2400,285
3,600,2
3,600,2
3,600,1
3,600,1
5,7200,7020
256,14400,14412
50,7200,7217
50,7200,7211
50,7200,7206
50,7200,7225
50,7200,7220
50,7200,7214
50,7200,7208
2,7200,7214
2,7200,7214
50,7200,3428
5,7200,7211
5,7200,12
5,7200,2380
16,600,106
5,7200,6895
50,7200,3612
5,7200,6899
206,7200,65
96,2940,978
206,7200,73
50,7200,6898
5,7200,4185
5,7200,3672
206,7200,7210
192,10800,10830
80,7200,7218
960,2940,1034
80,7200,7218
5,7200,7219
5,7200,7219
5,7200,7219
5,7200,7219
5,7200,7204
50,7200,3484
16,600,96
50,7200,3415
512,3900,2530
6000,600,413
32,7200,3328
18,3600,251
18,3600,3620
4096,1200,56
18,3600,265
18,3600,229
18,3600,3624
18,3600,265
18,3600,928
18,3600,3619
18,3600,3618
18,3600,264
18,3600,259
18,3600,19
18,3600,264
18,3600,230
2,7200,7203
256,1800,1062
2,7200,7207
5,7200,7209
5,7200,7223
5,7200,7226
5,7200,7226
5,7200,7226
192,9000,7288
192,9000,7386
192,9000,7192
192,9000,7157
8,7200,6740
8,7200,3308
2,7200,6354
2,7200,742
2000,600,246
4,120,127
50,7200,3659
2000,600,175
2000,600,214
2000,600,189
2000,600,201
96,21600,12106
5,180,55
2,300,258
32,7200,7216
32,7200,7216
2000,600,272
2000,600,258
2000,600,262
2000,600,221
2000,600,247
2000,600,299
2000,600,222
27,3600,2600
2000,600,219
2000,600,214
2000,600,182
2000,600,224
2000,600,222
2,300,49
16,7200,6146
2048,3600,1488
5,180,57
4,120,129
8,7200,6604
2,7200,6485
32,7200,6146
12,7200,7216
12,7200,7213
12,7200,7229
12,7200,7216
12,7200,7201
32,7200,6064
5,180,54
32,7200,6332
32,7200,6251
32,7200,6217
32,7200,55
32,7200,6224
32,7200,6241
32,7200,6247
2000,600,216
12,7200,7229
12,7200,7223
12,7200,7209
12,7200,7221
12,7200,7214
5,180,54
12,7200,7229
12,7200,7215
12,7200,7209
12,7200,7214
12,7200,7217
12,7200,7229
12,7200,7218
12,7200,7230
12,7200,7217
12,7200,7217
32,7200,7229
32,7200,7229
92,10800,8391
2000,600,189
2000,600,550
2000,600,614
2000,600,500
2000,600,443
192,9000,7375
2000,600,476
2000,600,453
2000,600,170
92,10800,10803
2000,600,412
8,5400,3040
1641,600,280
2,240,33
27,7200,5873
50,7200,3630
48,7200,7216
5,7200,5173
2,900,4
8,5400,492
2,900,4
6000,600,620
8,5400,649
2,900,64
16,5400,8
300,3600,3623
2,7200,7218
2,900,7
2,900,4
5,7200,7221
2,900,5
2,900,7
96,21600,21607
16,5400,5426
2,900,77
4,7200,7222
2,7200,182
2,7200,102
2,7200,10
2,7200,10
2,7200,7206
2,7200,7207
20,7200,34
12,7200,7213
12,7200,7206
12,7200,7216
12,7200,7216
192,9000,7187
5,180,57
5,7200,5728
8,7200,6469
8,7200,6132
8,600,164
5,180,52
4096,1200,404
27,7200,7200
5,180,54
8,600,629
5,180,50
12,7200,7200
12,7200,7220
12,7200,7217
12,7200,7217
5,180,51
5,180,50
2,3600,764
20,1800,25
5,180,64
50,1800,328
50,1800,372
5,180,54
50,1800,869
5,180,60
32,2700,1189
16,7200,4978
4096,3540,2481
4096,3540,2418
5,180,52
16,600,101
8,600,615
2,180,108
2,180,49
20,1800,28
2,900,235
50,1800,387
20,7200,43
2,180,49
192,9000,7175
96,3600,296
8,600,28
2,3600,524
2,180,48
2,1800,105
5645,7200,16
32,2700,973
4,7200,7205
64,1800,882
2,900,208
8,600,29
4,900,7
4,900,7
160,600,148
4,900,8
4,900,10
50,3600,2119
8,600,329
192,9000,7168
4,900,55
8,600,29
96,2940,458
15,1800,187
256,3600,1077
8,600,30
8,600,127
14,7200,7069
14,7200,6886
14,7200,6876
14,7200,6874
8,600,128
128,6600,729
192,9000,5459
2,300,162
96,3600,80
32,2700,955
20,1800,240
20,1740,379
64,1800,455
60,3600,198
64,1800,456
256,1800,577
60,3600,3609
50,7200,7223
8,7200,12
5,1200,1222
60,3600,3600
4,120,108
2,1800,112
64,1800,452
64,1800,458
64,1800,431
2,1800,159
5,7200,5037
4,7200,7213
4,7200,7213
2,7200,7213
3,7200,902
4,120,63
2,1800,159
20,7200,7218
5,7200,7206
2,3600,529
5,1200,1201
2,300,170
206,7200,448
256,1800,510
512,1800,509
60,6300,4424
60,6300,4463
60,6300,4426
60,6300,4488
60,6300,4541
960,1740,550
128,6600,539
2,300,32
2,1800,159
32,2700,966
64,1800,439
8,7200,147
2,1800,168
6,7200,22
5,7200,6962
2,1800,160
2,3600,136
300,3600,3601
2,7200,7202
2,7200,7209
4,120,60
16,5400,5407
100,7200,4449
64,1800,475
16,600,103
6,7200,8
192,9000,7280
560,600,216
4,120,45
256,1800,110
206,7200,371
4,120,20
192,9000,7278
6,7200,8
256,1800,101
4,120,61
512,3900,2534
8,1800,71
6,7200,11
92,10800,8397
6,7200,10
206,7200,374
6,7200,3
6,7200,5
192,9000,7170
256,1800,108
512,1800,396
2000,600,602
4,120,61
2000,600,620
2000,600,566
2000,600,494
27,7200,7207
2000,600,277
192,9000,7201
16,7200,6013
2000,600,321
2000,600,320
4,1800,231
206,7200,501
6,7200,7217
96,1800,66
2000,600,624
2000,600,601
96,1800,62
4,120,93
236,1200,17
96,1800,60
10,7200,6930
20,7200,257
4,120,55
256,1800,1117
4,120,78
5,7200,7222
128,6600,1087
5,7200,7229
5,7200,4955
206,7200,471
8,1800,138
8,1800,203
2,600,3
2000,600,240
2000,600,250
2000,600,249
2000,600,568
1641,600,399
2,1800,1213
2,3600,9
2,7200,6519
2,7200,7227
16,7200,5898
27,7200,7220
2,1920,119
256,1800,616
2048,3600,916
50,7200,7201
2,7200,7225
2,7200,7219
20,7200,6490
6,7200,15
6,7200,21
6,7200,11
6,7200,12
6,7200,10
6,7200,10
6,7200,92
6,7200,12
6,7200,7214
16,5400,3745
5,7200,7226
5,7200,7226
5,7200,5195
2,3600,9
2,3600,85
2,3600,76
10,7200,3500
4,900,55
4,900,55
2000,600,497
512,3900,483
2000,600,481
2000,600,591
2000,600,516
8,1800,110
4,900,9
4,900,8
8,1800,447
256,1800,647
512,3900,2307
256,1800,494
128,5400,1032
2,3600,45
2,3600,45
2048,3600,888
256,1800,1242
2,7200,5
2,1920,198
2,7200,7
2,7200,6
2,7200,298
10,7200,25
2,7200,3569
2,7200,19
2,7200,57
2,7200,205
2,7200,27
2,7200,92
2,7200,353
2,7200,2538
2000,600,484
2,1920,180
2,7200,490
2,1920,127
2,3600,146
2,3600,175
8,1800,6
6,1920,129
2072,28800,11937
2072,28800,872
2072,28800,757
256,43200,43200
256,43200,43200
300,14400,14219
4096,21600,215
21,7200,6120
21,7200,6117
21,7200,6163
21,7200,6099
21,7200,6148
21,7200,6169
21,7200,6150
21,7200,6293
21,7200,6123
21,7200,6124
21,7200,6114
21,7200,6103
125,21600,21290
576,21600,14945
576,21600,103
576,21600,103
12,7200,7224
12,7200,7205
12,7200,7207
12,7200,7226
12,7200,7220
12,7200,7201
12,7200,7225
12,7200,7226
12,7200,7221
2048,1500,1070
2048,1500,1095
2048,1500,1064
2048,1500,1260
42,7200,6037
192,10800,10828
12,7200,7211
12,7200,7206
12,7200,7226
12,7200,7220
12,7200,7219
12,7200,7207
12,7200,7209
12,7200,7222
12,7200,7208
12,7200,7208
12,7200,7215
12,7200,7224
12,7200,7207
12,7200,7225
12,7200,7219
12,7200,7221
12,7200,7216
12,7200,7210
12,7200,7207
12,7200,7220
12,7200,7214
12,7200,7203
12,7200,7218
12,7200,7217
12,7200,7226
12,7200,7204
12,7200,7226
12,7200,7221
12,7200,7225
12,7200,7224
12,7200,7205
12,7200,7217
12,7200,7215
12,7200,7221
12,7200,7225
12,7200,7202
12,7200,7228
12,7200,7213
12,7200,7210
12,7200,7207
12,7200,7207
12,7200,7224
12,7200,7224
12,7200,7205
12,7200,7216
12,7200,7216
12,7200,7207
12,7200,7227
12,7200,7215
4096,3540,2510
4096,3540,2477
4096,3540,2493
14,7200,6889
14,7200,6880
14,7200,6888
14,7200,6876
14,7200,7102
14,7200,5951
14,7200,207
14,7200,139
14,7200,134
14,7200,133
14,7200,133
14,7200,174
96,21600,188
4096,3540,2511
4096,3540,2491
4096,3540,2536
4096,3540,2501
4096,3540,2471
4096,3540,2505
4096,3540,2471
4096,3540,2524
4096,3540,2606
4096,3540,2489
4096,3540,2536
60,6300,4533
60,6300,4519
60,6300,4511
60,6300,4497
60,6300,4468
60,6300,4410
60,6300,4443
60,6300,4428
192,10800,50
60,6300,4428
60,6300,4426
60,6300,4444
60,6300,4447
92,21600,21625
160,21600,17341
8193,10800,993
128,14400,6890
192,9000,7674
192,9000,7291
300,7200,398
192,9000,7285
192,9000,7185
42,7200,6010
42,7200,6016
42,7200,6013
42,7200,5795
20,7200,7210
2,7200,4167
512,3900,2267
50,7200,7215
2,7200,74
2,7200,487
2,7200,1936
5,7200,7161
5,7200,7206
6,7200,7224
512,3900,2221
2,7200,21
2,7200,164
128,3600,459
2,600,77
2,7200,308
2,7200,1286
64,3600,5
2,600,152
64,3600,894
64,3600,61
128,3600,460
64,3600,294
2,600,44
2,600,208
2,7200,55
2,7200,159
2,7200,4
128,3600,1281
2,7200,3
2,7200,1573
2,7200,36
2,7200,7
256,1800,1108
2,7200,919
6,7200,7202
6,7200,7228
12,7200,7201
2,7200,32
2,7200,574
48,7200,55
48,7200,114
2,7200,911
48,7200,88
2,7200,34
2,7200,685
2,7200,552
2,7200,236
6,7200,51
2,7200,3093
6,7200,6
6,7200,6
2,7200,2960
6,7200,7
6,7200,6
6,7200,14
32,7200,127
6,7200,7
32,7200,39
32,7200,881
6,7200,70
32,7200,119
32,7200,145
32,7200,33
2,7200,73
32,7200,33
32,7200,32
2,7200,74
80,7200,7208
32,7200,7204
128,3600,2221
2,7200,62
2,7200,65
2,7200,110
2,7200,1508
2,7200,107
8,7200,6011
2,7200,408
8,7200,5930
4,7200,6868
12,7200,6880
10,7200,473
50,7200,7011
2,7200,7225
12,7200,7227
12,7200,7205
12,7200,7205
12,7200,7217
12,7200,7226
12,7200,7222
12,7200,7208
12,7200,7209
12,7200,7215
12,7200,7224
12,7200,7207
12,7200,7218
12,7200,7229
12,7200,7211
12,7200,7213
12,7200,7225
12,7200,7205
12,7200,7228
12,7200,7220
12,7200,7229
40,1800,1808
64,7200,5155
96,7200,1937
12,7200,6395
6,7200,7224
20,7200,7204
6,7200,7205
40,3540,3567
10,7200,26
8,7200,6494
8,7200,6489
2,7200,7228
2,7200,741
2,7200,748
8,7200,139
2,7200,7208
92,7200,7216
2,3600,23
2,3600,436
10,7200,36
2,7200,6494
2,7200,752
64,7200,4768
64,7200,4787
64,7200,4744
64,7200,4757
64,7200,4838
64,7200,4706
64,7200,4738
64,7200,4955
2,3600,917
2000,600,283
2000,600,283
40,3540,176
20,7200,226
20,7200,243
32,1800,16
12,7200,7200
12,7200,7215
12,7200,7210
12,7200,7220
12,7200,7211
12,7200,7213
2000,600,284
12,7200,7229
12,7200,7205
12,7200,7216
12,7200,7223
12,7200,7211
12,7200,7213
32,7200,5772
36,1800,486
32,7200,4927
2000,600,402
32,7200,5613
32,7200,5344
32,7200,5006
2000,600,464
32,7200,4544
32,7200,4709
2000,600,466
32,7200,4871
2000,600,461
2,720,582
2000,600,593
2000,600,484
100,14400,14407
16,1200,287
40,3540,188
1641,600,372
12,7200,7227
2,3600,2945
12,7200,7208
12,7200,7222
12,7200,7218
12,7200,7205
2,3600,537
12,7200,7227
32,1800,1806
12,7200,7208
12,7200,7215
12,7200,7211
12,7200,7200
128,3600,1308
16,1200,397
2,3600,965
2,3600,990
12,7200,7224
20,7200,7227
12,7200,7207
12,7200,7208
12,7200,7205
20,7200,7227
12,7200,7226
16,1800,247
60,1800,391
12,7200,7224
12,7200,7204
12,7200,7222
12,7200,7203
12,7200,7218
2,180,50
20,1800,333
256,1800,352
512,1800,425
50,3600,198
20,1800,189
12,7200,16
40,3540,165
10,7200,13
10,7200,14
250,1800,417
2250,1800,1450
2,180,49
2,3600,1053
2,3600,1059
2,3600,1050
2,7200,6518
256,1800,1800
5,7200,16
10,7200,7224
2,180,53
10,7200,4434
5,7200,7223
5,7200,7220
2,180,46
20,7200,7224
40,3540,158
2,600,48
50,3600,747
40,3540,148
2,600,129
4,120,66
2,180,49
2,3600,3601
2,180,49
2,600,53
2,600,168
4,900,11
4,120,99
10,1800,37
2,3600,911
2,600,55
4,900,22
2,3600,925
4,900,42
16,7200,5837
10,600,97
2,600,46
4,900,57
5645,7200,2224
2000,600,515
4,600,33
2000,600,533
27,600,269
2,7200,6
2000,600,620
2000,600,530
2000,600,504
2,600,45
40,3540,3557
128,3600,1851
50,3600,640
2,180,54
4096,1800,1659
60,7200,6961
30,7200,5851
2,7200,33
2,180,52
4,120,68
2,7200,153
65,7200,6999
6,7200,7205
2,7200,7220
2,7200,93
2,3600,1028
2,7200,52
2,3600,1021
2,3600,1027
2,3600,3619
2,300,53
128,14400,8645
2,300,48
12,7200,1237
3,7200,6
12,7200,1702
2,7200,39
3,7200,32
3,7200,86
4,7200,28
6,7200,28
6,7200,26
40,3540,1144
4,120,68
2,7200,66
2,7200,419
2,300,51
12,7200,641
2,7200,1141
3,7200,754
3,7200,981
4,7200,1024
6,7200,582
6,7200,559
2,600,244
20,7200,7226
65,7200,7060
65,7200,5093
65,7200,5112
65,7200,5071
65,7200,5020
65,7200,5008
4,120,141
12,7200,1140
3,7200,1437
3,7200,1851
6,7200,1458
6,7200,1244
50,3600,223
60,1800,508
2,600,45
4,120,64
10,7200,6798
5,7200,7223
2,300,51
5,7200,7211
64,600,267
16,900,915
512,3900,2165
2,3600,3615
2,300,55
8,1800,348
8,1800,71
8,1800,172
256,1800,383
16,900,179
192,9000,7258
3,600,14
5,7200,637
5,7200,626
5,7200,616
5,7200,609
5,7200,152
5,7200,150
5,7200,105
5,7200,32
3,600,14
16,7200,5989
60,7200,4370
27,7200,7210
40,3540,623
10,600,80
8,3600,1020
10,600,39
3,7200,5495
20,2100,7
2000,600,499
2000,600,482
20,2100,2100
40,3540,2053
209,7200,239
60,7200,7220
2,720,5
16,300,317
2,720,739
300,7200,73
16,7200,7
5,7200,587
5,7200,588
6,7200,7221
512,3600,444
20,7200,7205
12,7200,3395
2,7200,3643
3,7200,5256
3,7200,5488
4,7200,4530
6,7200,3575
6,7200,4336
16,300,302
12,7200,4466
2,3600,3620
12,7200,2210
16,600,137
40,3540,1270
8,3600,3613
12,7200,3821
12,7200,1127
512,3600,1094
12,7200,672
12,7200,710
128,7200,4277
8,7200,7206
8,7200,7206
8,7200,7226
50,1800,328
50,1800,333
50,7200,295
256,3600,138
3,600,13
50,7200,914
192,9000,7202
256,3600,812
2,7200,50
3,7200,1651
12,7200,956
192,9000,7286
16,7200,1820
12,7200,769
2,3600,3609
256,1800,1488
32,7200,5616
32,7200,5435
32,7200,4661
32,7200,4777
32,7200,4575
2,7200,7218
3,600,17
8,3600,1507
3,600,17
2,7200,47
3,600,13
90,7200,2651
3,7200,508
256,3600,808
5,7200,2101
5,7200,2007
5,7200,2005
5,7200,2005
5,7200,2008
5,7200,2111
5,7200,2043
5,7200,1938
5,7200,2048
5,7200,2064
5,7200,2042
5,7200,2103
5,7200,1994
5,7200,2001
5,7200,2045
5,7200,2005
5,7200,2064
5,7200,2087
5,7200,1901
5,7200,1998
5,7200,2025
5,7200,1934
5,7200,1935
5,7200,5
5,7200,5
8,7200,1083
40,7140,608
4,7200,7209
4,7200,7202
4,7200,7224
3,7200,871
4,7200,7224
27,7200,7209
8,3600,377
16,7200,3516
40,7140,4785
8,3600,1450
2,7200,17
2,7200,43
8,7200,7217
8,7200,7221
8,7200,7214
30,2700,344
10,7200,7216
8,7200,7202
5,7200,7216
5,7200,7216
96,3600,318
16,7200,6032
5,7200,7212
100,7200,7221
86,7200,849
2,7200,7209
512,3000,1547
2000,600,203
2250,1800,1061
250,1800,347
8,3600,3601
16,1800,204
30,7200,6
30,7200,149
8,7200,7228
30,7200,431
16,600,102
256,1800,1800
4,900,54
4,5400,8
60,7200,7216
16,600,100
4,900,54
4,900,57
4,900,55
4,900,54
4,900,56
4,900,54
4,900,55
10,7200,254
4,300,56
4,300,64
4,300,72
4,300,59
40,7140,5744
4,7200,7225
4,7200,7224
4,300,55
10,7200,417
512,900,274
256,1800,102
4,300,54
2,7200,13
8,7200,7228
2,7200,7202
8,7200,7213
512,3000,3003
16,7200,6011
27,7200,7226
32,2700,372
32,2700,377
10,7200,3715
2,3600,758
4,3600,2006
16,1800,7
50,7200,7206
4,5400,5428
8,3600,2836
50,7200,312
36,7200,6982
12,7200,4202
4,7200,7213
4,7200,7213
12,7200,6856
14,7200,6
12,7200,5508
2,7200,7203
14,7200,6767
512,2400,1553
12,7200,4301
12,7200,4074
12,7200,1658
12,7200,1294
12,7200,3350
12,7200,1962
2,7200,196
512,2400,33
36,7200,5510
27,7200,5127
50,7200,253
27,7200,3125
2,7200,441
8,3600,1685
50,1200,1104
18,7200,4274
2,7200,478
12,7200,1188
12,7200,892
256,3600,807
27,7200,4377
18,7200,876
18,7200,2241
27,7200,3502
50,1200,1213
512,1800,1422
2,300,46
5,180,51
64,3600,1109
5,180,51
512,1800,44
50,1200,1003
64,1800,86
64,1800,384
120,21600,21282
160,21600,21329
160,21600,21371
272,43200,43216
2072,28800,28817
300,14400,14243
4096,43200,232
1888,43200,43222
256,43200,30194
21,7200,6223
21,7200,6124
21,7200,6099
21,7200,6160
21,7200,6117
256,43200,22564
